Customer,Date,Revenue
69,11/30/2015,0
69,12/31/2015,0
69,1/31/2016,0
69,2/29/2016,0
69,3/31/2016,0
69,4/30/2016,0
69,5/31/2016,0
69,6/30/2016,0
69,7/31/2016,0
69,8/31/2016,0
69,9/30/2016,0
69,10/31/2016,0
69,11/30/2016,0
69,12/31/2016,0
69,1/31/2017,0
69,2/28/2017,0
69,3/31/2017,0
69,4/30/2017,0
69,5/31/2017,0
69,6/30/2017,0
69,7/31/2017,0
69,8/31/2017,0
69,9/30/2017,0
69,10/31/2017,0
69,11/30/2017,0
70,1/1/2015,0
70,2/28/2015,0
70,3/31/2015,0
70,4/30/2015,0
70,5/31/2015,0
70,6/30/2015,0
70,7/31/2015,0
70,8/31/2015,0
70,9/30/2015,0
70,10/31/2015,0
70,11/30/2015,0
70,12/31/2015,0
70,1/31/2016,0
70,2/29/2016,0
70,3/31/2016,0
70,4/30/2016,0
70,5/31/2016,0
70,6/30/2016,29
70,7/31/2016,29
70,8/31/2016,29
70,9/30/2016,29
70,10/31/2016,29
70,11/30/2016,29
70,12/31/2016,29
70,1/31/2017,29
70,2/28/2017,29
70,3/31/2017,29
70,4/30/2017,29
70,5/31/2017,29
70,6/30/2017,29
70,7/31/2017,29
70,8/31/2017,29
70,9/30/2017,29
70,10/31/2017,29
70,11/30/2017,29
71,1/1/2015,0
71,2/28/2015,0
71,3/31/2015,0
71,4/30/2015,0
71,5/31/2015,0
71,6/30/2015,0
71,7/31/2015,0
71,8/31/2015,0
71,9/30/2015,0
71,10/31/2015,0
71,11/30/2015,0
71,12/31/2015,0
71,1/31/2016,0
71,2/29/2016,0
71,3/31/2016,0
71,4/30/2016,0
71,5/31/2016,0
71,6/30/2016,0
71,7/31/2016,599
71,8/31/2016,599
71,9/30/2016,599
71,10/31/2016,599
71,11/30/2016,599
71,12/31/2016,599
71,1/31/2017,599
71,2/28/2017,599
71,3/31/2017,599
71,4/30/2017,599
71,5/31/2017,599
71,6/30/2017,599
71,7/31/2017,599
71,8/31/2017,599
71,9/30/2017,599
71,10/31/2017,599
71,11/30/2017,599
72,1/1/2015,0
72,2/28/2015,0
72,3/31/2015,0
72,4/30/2015,0
72,5/31/2015,0
72,6/30/2015,0
72,7/31/2015,0
72,8/31/2015,0
72,9/30/2015,0
72,10/31/2015,0
72,11/30/2015,0
72,12/31/2015,0
72,1/31/2016,0
72,2/29/2016,0
72,3/31/2016,0
72,4/30/2016,0
72,5/31/2016,0
72,6/30/2016,99
72,7/31/2016,99
72,8/31/2016,99
72,9/30/2016,99
72,10/31/2016,99
72,11/30/2016,99
72,12/31/2016,99
72,1/31/2017,99
72,2/28/2017,99
72,3/31/2017,99
72,4/30/2017,99
72,5/31/2017,99
72,6/30/2017,99
72,7/31/2017,99
72,8/31/2017,99
72,9/30/2017,99
72,10/31/2017,99
72,11/30/2017,99
73,1/1/2015,0
73,2/28/2015,0
73,3/31/2015,0
73,4/30/2015,0
73,5/31/2015,0
73,6/30/2015,0
73,7/31/2015,0
73,8/31/2015,0
73,9/30/2015,0
73,10/31/2015,0
73,11/30/2015,0
73,12/31/2015,0
73,1/31/2016,0
73,2/29/2016,0
73,3/31/2016,0
73,4/30/2016,0
73,5/31/2016,0
73,6/30/2016,0
73,7/31/2016,0
73,8/31/2016,0
73,9/30/2016,449
73,10/31/2016,449
73,11/30/2016,449
73,12/31/2016,449
73,1/31/2017,449
73,2/28/2017,449
73,3/31/2017,449
73,4/30/2017,449
73,5/31/2017,449
73,6/30/2017,449
73,7/31/2017,449
73,8/31/2017,449
73,9/30/2017,449
73,10/31/2017,449
73,11/30/2017,449
74,1/1/2015,0
74,2/28/2015,0
74,3/31/2015,0
74,4/30/2015,0
74,5/31/2015,0
74,6/30/2015,0
74,7/31/2015,0
74,8/31/2015,0
74,9/30/2015,0
74,10/31/2015,0
74,11/30/2015,0
74,12/31/2015,0
74,1/31/2016,0
74,2/29/2016,0
74,3/31/2016,0
74,4/30/2016,0
74,5/31/2016,0
74,6/30/2016,0
74,7/31/2016,227.13
74,8/31/2016,227.13
74,9/30/2016,227.13
74,10/31/2016,227.13
74,11/30/2016,227.13
74,12/31/2016,227.13
74,1/31/2017,227.13
74,2/28/2017,227.13
74,3/31/2017,227.13
74,4/30/2017,227.13
74,5/31/2017,227.13
74,6/30/2017,227.13
74,7/31/2017,227.13
74,8/31/2017,227.13
74,9/30/2017,227.13
74,10/31/2017,227.13
74,11/30/2017,227.13
75,1/1/2015,0
75,2/28/2015,0
75,3/31/2015,0
75,4/30/2015,0
75,5/31/2015,0
75,6/30/2015,0
75,7/31/2015,0
75,8/31/2015,0
75,9/30/2015,0
75,10/31/2015,0
75,11/30/2015,0
75,12/31/2015,0
75,1/31/2016,0
75,2/29/2016,0
75,3/31/2016,0
75,4/30/2016,0
75,5/31/2016,0
75,6/30/2016,0
75,7/31/2016,29
75,8/31/2016,29
75,9/30/2016,29
75,10/31/2016,29
75,11/30/2016,29
75,12/31/2016,29
75,1/31/2017,29
75,2/28/2017,29
75,3/31/2017,29
75,4/30/2017,29
75,5/31/2017,29
75,6/30/2017,29
75,7/31/2017,29
75,8/31/2017,29
75,9/30/2017,29
75,10/31/2017,29
75,11/30/2017,29
76,1/1/2015,0
76,2/28/2015,0
76,3/31/2015,0
76,4/30/2015,0
76,5/31/2015,0
76,6/30/2015,0
76,7/31/2015,0
76,8/31/2015,0
76,9/30/2015,0
76,10/31/2015,0
76,11/30/2015,0
76,12/31/2015,0
76,1/31/2016,0
76,2/29/2016,0
76,3/31/2016,0
76,4/30/2016,0
76,5/31/2016,0
76,6/30/2016,0
76,7/31/2016,55.372
76,8/31/2016,55.372
76,9/30/2016,55.372
76,10/31/2016,55.372
76,11/30/2016,55.372
76,12/31/2016,55.372
76,1/31/2017,55.372
76,2/28/2017,55.372
76,3/31/2017,55.372
76,4/30/2017,55.372
76,5/31/2017,55.372
76,6/30/2017,55.372
76,7/31/2017,55.372
76,8/31/2017,55.372
76,9/30/2017,55.372
76,10/31/2017,55.372
76,11/30/2017,55.372
77,1/1/2015,0
77,2/28/2015,0
77,3/31/2015,0
77,4/30/2015,0
77,5/31/2015,0
77,6/30/2015,0
77,7/31/2015,0
77,8/31/2015,0
77,9/30/2015,0
77,10/31/2015,0
77,11/30/2015,0
77,12/31/2015,0
77,1/31/2016,0
77,2/29/2016,0
77,3/31/2016,0
77,4/30/2016,0
77,5/31/2016,0
77,6/30/2016,0
77,7/31/2016,29
77,8/31/2016,29
77,9/30/2016,29
77,10/31/2016,29
77,11/30/2016,29
77,12/31/2016,29
77,1/31/2017,29
77,2/28/2017,29
77,3/31/2017,29
77,4/30/2017,29
77,5/31/2017,29
77,6/30/2017,29
77,7/31/2017,29
77,8/31/2017,29
77,9/30/2017,29
77,10/31/2017,29
77,11/30/2017,29
78,1/1/2015,0
78,2/28/2015,0
78,3/31/2015,0
78,4/30/2015,0
78,5/31/2015,0
78,6/30/2015,0
78,7/31/2015,0
78,8/31/2015,0
78,9/30/2015,0
78,10/31/2015,0
78,11/30/2015,0
78,12/31/2015,0
78,1/31/2016,0
78,2/29/2016,0
78,3/31/2016,0
78,4/30/2016,0
78,5/31/2016,0
78,6/30/2016,0
78,7/31/2016,221.775
78,8/31/2016,266.335
78,9/30/2016,266.335
78,10/31/2016,266.335
78,11/30/2016,266.335
78,12/31/2016,266.335
78,1/31/2017,266.335
78,2/28/2017,266.335
78,3/31/2017,266.335
78,4/30/2017,266.335
78,5/31/2017,266.335
78,6/30/2017,266.335
78,7/31/2017,267
78,8/31/2017,267
78,9/30/2017,267
78,10/31/2017,267
78,11/30/2017,267
79,1/1/2015,0
79,2/28/2015,0
79,3/31/2015,0
79,4/30/2015,0
79,5/31/2015,0
79,6/30/2015,0
79,7/31/2015,0
79,8/31/2015,0
79,9/30/2015,0
79,10/31/2015,0
79,11/30/2015,0
79,12/31/2015,0
79,1/31/2016,0
79,2/29/2016,0
79,3/31/2016,0
79,4/30/2016,0
79,5/31/2016,0
79,6/30/2016,0
79,7/31/2016,59
79,8/31/2016,59
79,9/30/2016,59
79,10/31/2016,59
79,11/30/2016,59
79,12/31/2016,59
79,1/31/2017,59
79,2/28/2017,59
79,3/31/2017,59
79,4/30/2017,59
79,5/31/2017,59
79,6/30/2017,59
79,7/31/2017,59
79,8/31/2017,59
79,9/30/2017,59
79,10/31/2017,59
79,11/30/2017,59
80,1/1/2015,0
80,2/28/2015,0
80,3/31/2015,0
80,4/30/2015,0
80,5/31/2015,0
80,6/30/2015,0
80,7/31/2015,0
80,8/31/2015,0
80,9/30/2015,0
80,10/31/2015,0
80,11/30/2015,0
80,12/31/2015,0
80,1/31/2016,0
80,2/29/2016,0
80,3/31/2016,0
80,4/30/2016,0
80,5/31/2016,0
80,6/30/2016,0
80,7/31/2016,0
80,8/31/2016,0
80,9/30/2016,0
80,10/31/2016,0
80,11/30/2016,0
80,12/31/2016,0
80,1/31/2017,0
80,2/28/2017,0
80,3/31/2017,0
80,4/30/2017,0
80,5/31/2017,0
80,6/30/2017,0
80,7/31/2017,0
80,8/31/2017,0
80,9/30/2017,0
80,10/31/2017,0
80,11/30/2017,0
81,1/1/2015,0
81,2/28/2015,0
81,3/31/2015,0
81,4/30/2015,0
81,5/31/2015,0
81,6/30/2015,0
81,7/31/2015,0
81,8/31/2015,0
81,9/30/2015,0
81,10/31/2015,0
81,11/30/2015,0
81,12/31/2015,0
81,1/31/2016,0
81,2/29/2016,0
81,3/31/2016,0
81,4/30/2016,0
81,5/31/2016,0
81,6/30/2016,0
81,7/31/2016,399
81,8/31/2016,399
81,9/30/2016,399
81,10/31/2016,399
81,11/30/2016,0
81,12/31/2016,399
81,1/31/2017,399
81,2/28/2017,399
81,3/31/2017,399
81,4/30/2017,399
81,5/31/2017,399
81,6/30/2017,399
81,7/31/2017,399
81,8/31/2017,399
81,9/30/2017,399
81,10/31/2017,399
81,11/30/2017,399
82,1/1/2015,0
82,2/28/2015,0
82,3/31/2015,0
82,4/30/2015,0
82,5/31/2015,0
82,6/30/2015,0
82,7/31/2015,0
82,8/31/2015,0
82,9/30/2015,0
82,10/31/2015,0
82,11/30/2015,0
82,12/31/2015,0
82,1/31/2016,0
82,2/29/2016,0
82,3/31/2016,0
82,4/30/2016,0
82,5/31/2016,0
82,6/30/2016,0
82,7/31/2016,886.31
82,8/31/2016,886.31
82,9/30/2016,886.31
82,10/31/2016,886.31
82,11/30/2016,886.31
82,12/31/2016,886.31
82,1/31/2017,886.31
82,2/28/2017,886.31
82,3/31/2017,886.31
82,4/30/2017,886.31
82,5/31/2017,886.31
82,6/30/2017,886.31
82,7/31/2017,886.31
82,8/31/2017,886.31
82,9/30/2017,886.31
82,10/31/2017,886.31
82,11/30/2017,886.31
83,1/1/2015,0
83,2/28/2015,0
83,3/31/2015,0
83,4/30/2015,0
83,5/31/2015,0
83,6/30/2015,0
83,7/31/2015,0
83,8/31/2015,0
83,9/30/2015,0
83,10/31/2015,0
83,11/30/2015,0
83,12/31/2015,0
83,1/31/2016,0
83,2/29/2016,0
83,3/31/2016,0
83,4/30/2016,0
83,5/31/2016,0
83,6/30/2016,0
83,7/31/2016,39
83,8/31/2016,39
83,9/30/2016,39
83,10/31/2016,39
83,11/30/2016,39
83,12/31/2016,39
83,1/31/2017,39
83,2/28/2017,39
83,3/31/2017,39
83,4/30/2017,39
83,5/31/2017,39
83,6/30/2017,39
83,7/31/2017,39
83,8/31/2017,39
83,9/30/2017,39
83,10/31/2017,39
83,11/30/2017,39
84,1/1/2015,0
84,2/28/2015,0
84,3/31/2015,0
84,4/30/2015,0
84,5/31/2015,0
84,6/30/2015,0
84,7/31/2015,0
84,8/31/2015,0
84,9/30/2015,0
84,10/31/2015,0
84,11/30/2015,0
84,12/31/2015,0
84,1/31/2016,0
84,2/29/2016,0
84,3/31/2016,0
84,4/30/2016,0
84,5/31/2016,0
84,6/30/2016,0
84,7/31/2016,0
84,8/31/2016,200
84,9/30/2016,200
84,10/31/2016,200
84,11/30/2016,757
84,12/31/2016,1714
84,1/31/2017,957
84,2/28/2017,957
84,3/31/2017,957
84,4/30/2017,957
84,5/31/2017,957
84,6/30/2017,957
84,7/31/2017,957
84,8/31/2017,957
84,9/30/2017,957
84,10/31/2017,957
84,11/30/2017,957
85,1/1/2015,0
85,2/28/2015,0
85,3/31/2015,0
85,4/30/2015,0
85,5/31/2015,0
85,6/30/2015,0
85,7/31/2015,0
85,8/31/2015,0
85,9/30/2015,0
85,10/31/2015,0
85,11/30/2015,0
85,12/31/2015,0
85,1/31/2016,0
85,2/29/2016,0
85,3/31/2016,0
85,4/30/2016,0
85,5/31/2016,0
85,6/30/2016,0
85,7/31/2016,0
85,8/31/2016,0
85,9/30/2016,0
85,10/31/2016,0
85,11/30/2016,0
85,12/31/2016,0
85,1/31/2017,0
85,2/28/2017,0
85,3/31/2017,0
85,4/30/2017,0
85,5/31/2017,0
85,6/30/2017,0
85,7/31/2017,0
85,8/31/2017,0
85,9/30/2017,0
85,10/31/2017,0
85,11/30/2017,0
86,1/1/2015,0
86,2/28/2015,0
86,3/31/2015,0
86,4/30/2015,0
86,5/31/2015,0
86,6/30/2015,0
86,7/31/2015,0
86,8/31/2015,0
86,9/30/2015,0
86,10/31/2015,0
86,11/30/2015,0
86,12/31/2015,0
86,1/31/2016,0
86,2/29/2016,0
86,3/31/2016,0
86,4/30/2016,0
86,5/31/2016,0
86,6/30/2016,0
86,7/31/2016,0
86,8/31/2016,279.333333
86,9/30/2016,279.333333
86,10/31/2016,279.333333
86,11/30/2016,279.333333
86,12/31/2016,279.333333
86,1/31/2017,279.333333
86,2/28/2017,279.333333
86,3/31/2017,279.333333
86,4/30/2017,279.333333
86,5/31/2017,279.333333
86,6/30/2017,279.333333
86,7/31/2017,279.333333
86,8/31/2017,279.333333
86,9/30/2017,279.333333
86,10/31/2017,279.333333
86,11/30/2017,279.333333
87,1/1/2015,0
87,2/28/2015,0
87,3/31/2015,0
87,4/30/2015,0
87,5/31/2015,0
87,6/30/2015,0
87,7/31/2015,0
87,8/31/2015,0
87,9/30/2015,0
87,10/31/2015,0
87,11/30/2015,0
87,12/31/2015,0
87,1/31/2016,0
87,2/29/2016,0
87,3/31/2016,0
87,4/30/2016,0
87,5/31/2016,0
87,6/30/2016,0
87,7/31/2016,0
87,8/31/2016,1065.666667
87,9/30/2016,1065.666667
87,10/31/2016,1065.666667
87,11/30/2016,1065.666667
87,12/31/2016,1065.666667
87,1/31/2017,1065.666667
87,2/28/2017,1065.666667
87,3/31/2017,2033.333327
87,4/30/2017,2033.333327
87,5/31/2017,2033.333327
87,6/30/2017,2033.333327
87,7/31/2017,2033.333327
87,8/31/2017,2033.333333
87,9/30/2017,2033.333333
87,10/31/2017,4133.333333
87,11/30/2017,3083.333333
88,1/1/2015,0
88,2/28/2015,0
88,3/31/2015,0
88,4/30/2015,0
88,5/31/2015,0
88,6/30/2015,0
88,7/31/2015,0
88,8/31/2015,0
88,9/30/2015,0
88,10/31/2015,0
88,11/30/2015,0
88,12/31/2015,0
88,1/31/2016,0
88,2/29/2016,0
88,3/31/2016,0
88,4/30/2016,0
88,5/31/2016,0
88,6/30/2016,0
88,7/31/2016,0
88,8/31/2016,18.5
88,9/30/2016,18.5
88,10/31/2016,18.5
88,11/30/2016,18.5
88,12/31/2016,18.5
88,1/31/2017,18.5
88,2/28/2017,18.5
88,3/31/2017,18.5
88,4/30/2017,18.5
88,5/31/2017,18.5
88,6/30/2017,18.5
88,7/31/2017,18.5
88,8/31/2017,18.5
88,9/30/2017,18.5
88,10/31/2017,18.5
88,11/30/2017,18.5
89,1/1/2015,0
89,2/28/2015,0
89,3/31/2015,0
89,4/30/2015,0
89,5/31/2015,0
89,6/30/2015,0
89,7/31/2015,0
89,8/31/2015,0
89,9/30/2015,0
89,10/31/2015,0
89,11/30/2015,0
89,12/31/2015,0
89,1/31/2016,0
89,2/29/2016,0
89,3/31/2016,0
89,4/30/2016,0
89,5/31/2016,0
89,6/30/2016,0
89,7/31/2016,0
89,8/31/2016,0
89,9/30/2016,0
89,10/31/2016,2040
89,11/30/2016,0
89,12/31/2016,2247
89,1/31/2017,2247
89,2/28/2017,2247
89,3/31/2017,2247
89,4/30/2017,2247
89,5/31/2017,0
89,6/30/2017,2247
89,7/31/2017,2247
89,8/31/2017,2247
89,9/30/2017,2247
89,10/31/2017,2247
89,11/30/2017,2247
90,1/1/2015,0
90,2/28/2015,0
90,3/31/2015,0
90,4/30/2015,0
90,5/31/2015,0
90,6/30/2015,0
90,7/31/2015,0
90,8/31/2015,0
90,9/30/2015,0
90,10/31/2015,0
90,11/30/2015,0
90,12/31/2015,0
90,1/31/2016,0
90,2/29/2016,0
90,3/31/2016,0
90,4/30/2016,0
90,5/31/2016,0
90,6/30/2016,0
90,7/31/2016,0
90,8/31/2016,700
90,9/30/2016,700
90,10/31/2016,700
90,11/30/2016,700
90,12/31/2016,700
90,1/31/2017,700
90,2/28/2017,700
90,3/31/2017,700
90,4/30/2017,700
90,5/31/2017,700
90,6/30/2017,700
90,7/31/2017,700
90,8/31/2017,335
90,9/30/2017,517.5
90,10/31/2017,517.5
90,11/30/2017,517.5
91,1/1/2015,0
91,2/28/2015,0
91,3/31/2015,0
91,4/30/2015,0
91,5/31/2015,0
91,6/30/2015,0
91,7/31/2015,0
91,8/31/2015,0
91,9/30/2015,0
91,10/31/2015,0
91,11/30/2015,0
91,12/31/2015,0
91,1/31/2016,0
91,2/29/2016,0
91,3/31/2016,0
91,4/30/2016,0
91,5/31/2016,0
91,6/30/2016,0
91,7/31/2016,0
91,8/31/2016,0
91,9/30/2016,0
91,10/31/2016,0
91,11/30/2016,0
91,12/31/2016,0
91,1/31/2017,0
91,2/28/2017,0
91,3/31/2017,0
91,4/30/2017,0
91,5/31/2017,0
91,6/30/2017,0
91,7/31/2017,0
91,8/31/2017,0
91,9/30/2017,0
91,10/31/2017,0
91,11/30/2017,0
92,1/1/2015,0
92,2/28/2015,0
92,3/31/2015,0
92,4/30/2015,0
92,5/31/2015,0
92,6/30/2015,0
92,7/31/2015,0
92,8/31/2015,0
92,9/30/2015,0
92,10/31/2015,0
92,11/30/2015,0
92,12/31/2015,0
92,1/31/2016,0
92,2/29/2016,0
92,3/31/2016,0
92,4/30/2016,0
92,5/31/2016,0
92,6/30/2016,0
92,7/31/2016,0
92,8/31/2016,0
92,9/30/2016,0
92,10/31/2016,0
92,11/30/2016,0
92,12/31/2016,0
92,1/31/2017,0
92,2/28/2017,0
92,3/31/2017,0
92,4/30/2017,0
92,5/31/2017,0
92,6/30/2017,0
92,7/31/2017,0
92,8/31/2017,0
92,9/30/2017,0
92,10/31/2017,0
92,11/30/2017,0
93,1/1/2015,0
93,2/28/2015,0
93,3/31/2015,0
93,4/30/2015,0
93,5/31/2015,0
93,6/30/2015,0
93,7/31/2015,0
93,8/31/2015,0
93,9/30/2015,0
93,10/31/2015,0
93,11/30/2015,0
93,12/31/2015,0
93,1/31/2016,0
93,2/29/2016,0
93,3/31/2016,0
93,4/30/2016,0
93,5/31/2016,0
93,6/30/2016,0
93,7/31/2016,0
93,8/31/2016,0
93,9/30/2016,450
93,10/31/2016,450
93,11/30/2016,450
93,12/31/2016,450
93,1/31/2017,450
93,2/28/2017,450
93,3/31/2017,450
93,4/30/2017,450
93,5/31/2017,450
93,6/30/2017,450
93,7/31/2017,450
93,8/31/2017,450
93,9/30/2017,450
93,10/31/2017,450
93,11/30/2017,450
94,1/1/2015,0
94,2/28/2015,0
94,3/31/2015,0
94,4/30/2015,0
94,5/31/2015,0
94,6/30/2015,0
94,7/31/2015,0
94,8/31/2015,0
94,9/30/2015,0
94,10/31/2015,0
94,11/30/2015,0
94,12/31/2015,0
94,1/31/2016,0
94,2/29/2016,0
94,3/31/2016,0
94,4/30/2016,0
94,5/31/2016,0
94,6/30/2016,0
94,7/31/2016,0
94,8/31/2016,0
94,9/30/2016,5507.86
94,10/31/2016,5507.86
94,11/30/2016,5507.86
94,12/31/2016,5507.86
94,1/31/2017,5507.86
94,2/28/2017,5507.86
94,3/31/2017,0
94,4/30/2017,9920.14
94,5/31/2017,7714
94,6/30/2017,7714
94,7/31/2017,7714
94,8/31/2017,7714
94,9/30/2017,8880.666667
94,10/31/2017,8880.666667
94,11/30/2017,8880.666667
95,1/1/2015,0
95,2/28/2015,0
95,3/31/2015,0
95,4/30/2015,0
95,5/31/2015,0
95,6/30/2015,0
95,7/31/2015,0
95,8/31/2015,0
95,9/30/2015,0
95,10/31/2015,0
95,11/30/2015,0
95,12/31/2015,0
95,1/31/2016,0
95,2/29/2016,0
95,3/31/2016,0
95,4/30/2016,0
95,5/31/2016,0
95,6/30/2016,0
95,7/31/2016,0
95,8/31/2016,0
95,9/30/2016,144
95,10/31/2016,144
95,11/30/2016,144
95,12/31/2016,144
95,1/31/2017,144
95,2/28/2017,144
95,3/31/2017,144
95,4/30/2017,144
95,5/31/2017,144
95,6/30/2017,144
95,7/31/2017,144
95,8/31/2017,144
95,9/30/2017,0
95,10/31/2017,0
95,11/30/2017,0
96,1/1/2015,0
96,2/28/2015,0
96,3/31/2015,0
96,4/30/2015,0
96,5/31/2015,0
96,6/30/2015,0
96,7/31/2015,0
96,8/31/2015,0
96,9/30/2015,0
96,10/31/2015,0
96,11/30/2015,0
96,12/31/2015,0
96,1/31/2016,0
96,2/29/2016,0
96,3/31/2016,0
96,4/30/2016,0
96,5/31/2016,0
96,6/30/2016,0
96,7/31/2016,0
96,8/31/2016,0
96,9/30/2016,0
96,10/31/2016,1125
96,11/30/2016,1125
96,12/31/2016,0
96,1/31/2017,6082.2
96,2/28/2017,3603.6
96,3/31/2017,3603.6
96,4/30/2017,3603.6
96,5/31/2017,3603.6
96,6/30/2017,3603.6
96,7/31/2017,3603.6
96,8/31/2017,3603.6
96,9/30/2017,3603.6
96,10/31/2017,3603.6
96,11/30/2017,0
97,1/1/2015,0
97,2/28/2015,0
97,3/31/2015,0
97,4/30/2015,0
97,5/31/2015,0
97,6/30/2015,0
97,7/31/2015,0
97,8/31/2015,0
97,9/30/2015,0
97,10/31/2015,0
97,11/30/2015,0
97,12/31/2015,0
97,1/31/2016,0
97,2/29/2016,0
97,3/31/2016,0
97,4/30/2016,0
97,5/31/2016,0
97,6/30/2016,0
97,7/31/2016,0
97,8/31/2016,0
97,9/30/2016,0
97,10/31/2016,300
97,11/30/2016,300
97,12/31/2016,300
97,1/31/2017,300
97,2/28/2017,300
97,3/31/2017,300
97,4/30/2017,300
97,5/31/2017,300
97,6/30/2017,300
97,7/31/2017,300
97,8/31/2017,300
97,9/30/2017,300
97,10/31/2017,300
97,11/30/2017,300
98,1/1/2015,0
98,2/28/2015,0
98,3/31/2015,0
98,4/30/2015,0
98,5/31/2015,0
98,6/30/2015,0
98,7/31/2015,0
98,8/31/2015,0
98,9/30/2015,0
98,10/31/2015,0
98,11/30/2015,0
98,12/31/2015,0
98,1/31/2016,0
98,2/29/2016,0
98,3/31/2016,0
98,4/30/2016,0
98,5/31/2016,0
98,6/30/2016,0
98,7/31/2016,0
98,8/31/2016,0
98,9/30/2016,0
98,10/31/2016,150
98,11/30/2016,150
98,12/31/2016,150
98,1/31/2017,150
98,2/28/2017,150
98,3/31/2017,150
98,4/30/2017,150
98,5/31/2017,150
98,6/30/2017,150
98,7/31/2017,150
98,8/31/2017,150
98,9/30/2017,150
98,10/31/2017,150
98,11/30/2017,150
99,1/1/2015,0
99,2/28/2015,0
99,3/31/2015,0
99,4/30/2015,0
99,5/31/2015,0
99,6/30/2015,0
99,7/31/2015,0
99,8/31/2015,0
99,9/30/2015,0
99,10/31/2015,0
99,11/30/2015,0
99,12/31/2015,0
99,1/31/2016,0
99,2/29/2016,0
99,3/31/2016,0
99,4/30/2016,0
99,5/31/2016,0
99,6/30/2016,0
99,7/31/2016,0
99,8/31/2016,0
99,9/30/2016,0
99,10/31/2016,0
99,11/30/2016,231.36
99,12/31/2016,231.36
99,1/31/2017,231.36
99,2/28/2017,231.36
99,3/31/2017,231.36
99,4/30/2017,231.36
99,5/31/2017,231.36
99,6/30/2017,231.36
99,7/31/2017,231.36
99,8/31/2017,231.36
99,9/30/2017,231.36
99,10/31/2017,231.36
99,11/30/2017,231.36
100,1/1/2015,0
100,2/28/2015,0
100,3/31/2015,0
100,4/30/2015,0
100,5/31/2015,0
100,6/30/2015,0
100,7/31/2015,0
100,8/31/2015,0
100,9/30/2015,0
100,10/31/2015,0
100,11/30/2015,0
100,12/31/2015,0
100,1/31/2016,0
100,2/29/2016,0
100,3/31/2016,0
100,4/30/2016,0
100,5/31/2016,0
100,6/30/2016,0
100,7/31/2016,0
100,8/31/2016,0
100,9/30/2016,0
100,10/31/2016,0
100,11/30/2016,0
100,12/31/2016,3990
100,1/31/2017,3990
100,2/28/2017,3990
100,3/31/2017,3990
100,4/30/2017,3990
100,5/31/2017,3990
100,6/30/2017,3990
100,7/31/2017,3990
100,8/31/2017,3990
100,9/30/2017,3990
100,10/31/2017,3990
100,11/30/2017,3990
101,1/1/2015,0
101,2/28/2015,0
101,3/31/2015,0
101,4/30/2015,0
101,5/31/2015,0
101,6/30/2015,0
101,7/31/2015,0
101,8/31/2015,0
101,9/30/2015,0
101,10/31/2015,0
101,11/30/2015,0
101,12/31/2015,0
101,1/31/2016,0
101,2/29/2016,0
101,3/31/2016,0
101,4/30/2016,0
101,5/31/2016,0
101,6/30/2016,0
101,7/31/2016,0
101,8/31/2016,0
101,9/30/2016,0
101,10/31/2016,0
101,11/30/2016,0
101,12/31/2016,0
101,1/31/2017,0
101,2/28/2017,1559
101,3/31/2017,1559
101,4/30/2017,1559
101,5/31/2017,1559
101,6/30/2017,1559
101,7/31/2017,1559
101,8/31/2017,1559
101,9/30/2017,1559
101,10/31/2017,1559
101,11/30/2017,0
102,1/1/2015,0
102,2/28/2015,0
102,3/31/2015,0
102,4/30/2015,0
102,5/31/2015,0
102,6/30/2015,0
102,7/31/2015,0
102,8/31/2015,0
102,9/30/2015,0
102,10/31/2015,0
102,11/30/2015,0
102,12/31/2015,0
102,1/31/2016,0
102,2/29/2016,0
102,3/31/2016,0
102,4/30/2016,0
102,5/31/2016,0
102,6/30/2016,0
102,7/31/2016,0
102,8/31/2016,0
102,9/30/2016,0
102,10/31/2016,0
102,11/30/2016,0
102,12/31/2016,122.5
102,1/31/2017,122.5
102,2/28/2017,122.5
102,3/31/2017,145.8333333
102,4/30/2017,145.8333333
102,5/31/2017,145.8333333
102,6/30/2017,145.8333333
102,7/31/2017,145.8333333
102,8/31/2017,145.8333333
102,9/30/2017,145.8333333
102,10/31/2017,145.8333333
102,11/30/2017,0
103,1/1/2015,0
103,2/28/2015,0
103,3/31/2015,0
103,4/30/2015,0
103,5/31/2015,0
103,6/30/2015,0
103,7/31/2015,0
103,8/31/2015,0
103,9/30/2015,0
103,10/31/2015,0
103,11/30/2015,0
103,12/31/2015,0
103,1/31/2016,0
103,2/29/2016,0
103,3/31/2016,0
103,4/30/2016,0
103,5/31/2016,0
103,6/30/2016,0
103,7/31/2016,0
103,8/31/2016,0
103,9/30/2016,0
103,10/31/2016,0
103,11/30/2016,0
103,12/31/2016,2804.76
103,1/31/2017,2804.76
103,2/28/2017,2804.76
103,3/31/2017,2804.76
103,4/30/2017,2804.76
103,5/31/2017,2804.76
103,6/30/2017,2804.76
103,7/31/2017,2804.76
103,8/31/2017,2804.76
103,9/30/2017,2804.76
103,10/31/2017,2804.76
103,11/30/2017,2804.76
104,1/1/2015,0
104,2/28/2015,0
104,3/31/2015,0
104,4/30/2015,0
104,5/31/2015,0
104,6/30/2015,0
104,7/31/2015,0
104,8/31/2015,0
104,9/30/2015,0
104,10/31/2015,0
104,11/30/2015,0
104,12/31/2015,0
104,1/31/2016,0
